,0
0,236.0
1,340.0
2,100.0
3,-1056.0
4,948.0
5,484.0
6,-1048.0
7,940.0
8,-160.0
9,840.0
10,1552.0
11,-1076.0
12,1264.0
13,-332.0
14,-752.0
15,1572.0
16,-740.0
17,-712.0
18,416.0
19,-196.0
20,1480.0
21,104.0
22,1056.0
23,-124.0
24,-1196.0
25,292.0
26,1952.0
27,-1308.0
28,524.0
29,336.0
30,-560.0
31,2312.0
32,-1024.0
33,1876.0
34,-312.0
35,-1012.0
36,1200.0
37,-476.0
38,-568.0
39,724.0
40,-256.0
41,1368.0
42,-72.0
43,-884.0
44,1832.0
45,-912.0
46,-1092.0
47,2120.0
48,-1060.0
49,520.0
50,308.0
51,-432.0
52,1844.0
53,-1136.0
54,1672.0
55,-56.0
56,-1284.0
57,1020.0
58,2600.0
59,-1720.0
60,1040.0
61,480.0
62,-448.0
63,1888.0
64,-1360.0
65,2180.0
66,-888.0
67,-1380.0
68,2116.0
69,-1140.0
70,472.0
71,332.0
72,-452.0
73,968.0
74,-1052.0
75,1324.0
76,2192.0
77,-1384.0
78,-812.0
79,2596.0
80,-1460.0
81,764.0
82,640.0
83,-484.0
84,1296.0
85,-1472.0
86,1944.0
87,-580.0
88,-1700.0
89,2184.0
90,-1012.0
91,400.0
92,440.0
93,772.0
94,-236.0
95,1304.0
96,-1272.0
97,2504.0
98,-1340.0
99,-1244.0
100,2624.0
101,-1316.0
102,504.0
103,772.0
104,-544.0
105,1316.0
106,-980.0
107,1708.0
108,-336.0
109,-1580.0
110,2332.0
111,1736.0
112,-460.0
113,248.0
114,740.0
115,-572.0
116,1456.0
117,-1356.0
118,2564.0
119,-1100.0
120,-1208.0
121,2484.0
122,-1260.0
123,192.0
124,648.0
125,-708.0
126,1556.0
127,-1060.0
128,-868.0
129,2768.0
130,-1500.0
131,-256.0
132,1972.0
133,-312.0
134,48.0
135,576.0
136,-496.0
137,1412.0
138,-1144.0
139,2408.0
140,-1240.0
141,-1256.0
142,2264.0
143,-1388.0
144,220.0
145,-288.0
146,80.0
147,208.0
148,1164.0
149,-820.0
150,2620.0
151,-1588.0
152,-464.0
153,2208.0
154,-144.0
155,-40.0
156,300.0
157,-708.0
158,1044.0
159,380.0
160,-104.0
161,1756.0
162,-1456.0
163,800.0
164,464.0
165,432.0
166,-64.0
167,-124.0
168,228.0
169,860.0
170,-964.0
171,1180.0
172,-204.0
173,-948.0
174,2104.0
175,-1040.0
176,268.0
177,380.0
178,-560.0
179,1004.0
180,-236.0
181,100.0
182,972.0
183,-1148.0
184,928.0
185,2904.0
186,-1136.0
187,-20.0
188,356.0
189,-996.0
190,1712.0
191,-924.0
192,1432.0
193,-556.0
194,-676.0
195,2044.0
196,-920.0
197,244.0
198,276.0
199,-144.0
200,-500.0
201,1308.0
202,-1220.0
203,2348.0
204,-972.0
205,-544.0
206,2560.0
207,-1172.0
208,208.0
209,-48.0
210,-912.0
211,1848.0
212,-1044.0
213,1412.0
214,1628.0
215,-896.0
216,352.0
217,1820.0
218,-744.0
219,500.0
220,-276.0
221,-312.0
222,1500.0
223,-1236.0
224,1908.0
225,-428.0
226,0.0
227,1528.0
228,256.0
229,-168.0
230,48.0
231,-752.0
232,608.0
233,348.0
234,-776.0
235,1324.0
236,-556.0
237,768.0
238,1984.0
239,-932.0
240,616.0
241,-268.0
242,-1000.0
243,1292.0
244,-444.0
245,-112.0
246,620.0
247,-644.0
248,1668.0
249,132.0
250,-136.0
251,-12.0
252,-948.0
253,-700.0
254,1676.0
255,-700.0
256,388.0
257,300.0
258,-544.0
259,2428.0
260,-960.0
261,1008.0
262,-412.0
263,-908.0
264,1376.0
265,-144.0
266,-440.0
267,856.0
268,52.0
269,-456.0
270,2912.0
271,-1480.0
272,716.0
273,-388.0
274,-484.0
275,1948.0
276,-660.0
277,208.0
278,588.0
279,-532.0
280,344.0
281,1976.0
282,-932.0
283,664.0
284,-644.0
285,-92.0
286,1292.0
287,-848.0
288,724.0
289,136.0
290,-72.0
291,1204.0
292,616.0
293,120.0
294,180.0
295,-1080.0
296,624.0
297,552.0
298,-916.0
299,1056.0
300,-200.0
301,244.0
302,2464.0
303,-972.0
304,1004.0
305,-840.0
306,-1128.0
307,1436.0
308,-300.0
309,-796.0
310,692.0
311,-388.0
312,1328.0
313,784.0
314,272.0
315,200.0
316,-1288.0
317,432.0
318,832.0
319,-1128.0
320,-28.0
321,596.0
322,-308.0
323,1944.0
324,-452.0
325,884.0
326,-408.0
327,-1016.0
328,1092.0
329,72.0
330,-1140.0
331,376.0
332,-156.0
333,-380.0
334,2304.0
335,-1452.0
336,1596.0
337,-456.0
338,-724.0
339,1792.0
340,-1020.0
341,-60.0
342,428.0
343,-264.0
344,2092.0
345,-744.0
346,1576.0
347,-220.0
348,-824.0
349,-616.0
350,2140.0
351,-1544.0
352,1228.0
353,292.0
354,-356.0
355,2200.0
356,-1080.0
357,1796.0
358,-408.0
359,-1060.0
360,1768.0
361,-1072.0
362,100.0
363,500.0
364,-604.0
365,-292.0
366,1860.0
367,-696.0
368,2144.0
369,-1132.0
370,-1244.0
371,2536.0
372,-1412.0
373,1080.0
374,480.0
375,-636.0
376,1844.0
377,-1552.0
378,1832.0
379,-396.0
380,-1136.0
381,1712.0
382,-900.0
383,-1528.0
384,1248.0
385,556.0
386,-420.0
387,1744.0
388,-1352.0
389,2324.0
390,-1248.0
391,-1252.0
392,2412.0
393,-1392.0
394,604.0
395,520.0
396,-644.0
397,1232.0
398,-1252.0
399,1564.0
400,124.0
401,-1812.0
402,-576.0
403,2364.0
404,-1112.0
405,436.0
406,804.0
407,-304.0
408,1368.0
409,-1268.0
410,2332.0
411,-1012.0
412,-1516.0
413,2420.0
414,-1344.0
415,564.0
416,460.0
417,-568.0
418,1156.0
419,1064.0
420,-1068.0
421,2724.0
422,-1644.0
423,-756.0
424,2252.0
425,-956.0
426,-96.0
427,912.0
428,-616.0
429,1416.0
430,-1180.0
431,2228.0
432,-1000.0
433,-1552.0
434,2656.0
435,-1360.0
436,220.0
437,108.0
438,584.0
439,-64.0
440,1304.0
441,-1228.0
442,2936.0
443,-1576.0
444,-580.0
445,2188.0
446,-860.0
447,84.0
448,844.0
449,-524.0
450,1312.0
451,680.0
452,-604.0
453,2412.0
454,-1784.0
455,360.0
456,1060.0
457,380.0
458,160.0
459,340.0
460,-204.0
461,1180.0
462,-1196.0
463,2684.0
464,-1600.0
465,-700.0
466,2456.0
467,-324.0
468,1056.0
469,172.0
470,-292.0
471,700.0
472,640.0
473,-540.0
474,2252.0
475,-1428.0
476,232.0
477,1420.0
478,364.0
479,-40.0
480,416.0
481,-604.0
482,1280.0
483,-448.0
484,644.0
485,632.0
486,-1340.0
487,1632.0
488,-300.0
489,292.0
490,124.0
491,-520.0
492,924.0
493,352.0
494,-1376.0
495,2304.0
496,-984.0
497,-620.0
498,2608.0
499,-1304.0
500,-4.0
501,384.0
502,-836.0
503,1576.0
504,-760.0
505,916.0
506,-64.0
507,-1132.0
508,-236.0
509,2556.0
510,-592.0
511,64.0
512,76.0
513,-956.0
514,1696.0
515,-1244.0
516,2036.0
517,-772.0
518,-404.0
519,2588.0
520,-972.0
521,-40.0
522,400.0
523,-476.0
524,-116.0
525,1140.0
526,-1140.0
527,2040.0
528,-916.0
529,-100.0
530,2300.0
531,-912.0
532,344.0
533,-104.0
534,-1004.0
535,1000.0
536,-44.0
537,-116.0
538,868.0
539,-484.0
540,732.0
