,0
0,-1260.0
1,1956.0
2,-1192.0
3,1440.0
4,-384.0
5,-684.0
6,2528.0
7,-808.0
8,96.0
9,428.0
10,-508.0
11,-488.0
12,1364.0
13,-1068.0
14,1628.0
15,-460.0
16,-72.0
17,2728.0
18,-1272.0
19,388.0
20,-148.0
21,-1096.0
22,1908.0
23,-692.0
24,-932.0
25,1572.0
26,-528.0
27,304.0
28,2020.0
29,-1156.0
30,1048.0
31,-540.0
32,-408.0
33,1680.0
34,-1012.0
35,948.0
36,-76.0
37,8.0
38,2792.0
39,916.0
40,-588.0
41,556.0
42,-884.0
43,452.0
44,820.0
45,-860.0
46,1024.0
47,48.0
48,108.0
49,2620.0
50,-1380.0
51,992.0
52,-616.0
53,-1260.0
54,1284.0
55,52.0
56,-752.0
57,1108.0
58,-608.0
59,1044.0
60,1716.0
61,-908.0
62,740.0
63,-980.0
64,488.0
65,864.0
66,-1340.0
67,700.0
68,752.0
69,-564.0
70,1952.0
71,332.0
72,-68.0
73,132.0
74,-1124.0
75,1156.0
76,316.0
77,-928.0
78,1040.0
79,-196.0
80,412.0
81,2460.0
82,-876.0
83,1032.0
84,-224.0
85,-1268.0
86,1708.0
87,-360.0
88,-708.0
89,588.0
90,-396.0
91,1392.0
92,1036.0
93,-344.0
94,236.0
95,-1248.0
96,720.0
97,772.0
98,-876.0
99,-228.0
100,664.0
101,-456.0
102,2248.0
103,-316.0
104,1120.0
105,-320.0
106,-1352.0
107,1404.0
108,172.0
109,-1112.0
110,644.0
111,-268.0
112,936.0
113,1272.0
114,-1592.0
115,1660.0
116,-544.0
117,-1444.0
118,2156.0
119,-808.0
120,-592.0
121,540.0
122,-580.0
123,1792.0
124,-376.0
125,1200.0
126,224.0
127,-1308.0
128,824.0
129,936.0
130,-1260.0
131,1200.0
132,600.0
133,-524.0
134,2124.0
135,-1192.0
136,1628.0
137,-272.0
138,-1488.0
139,1656.0
140,-436.0
141,-676.0
142,792.0
143,-356.0
144,1296.0
145,-200.0
146,676.0
147,1120.0
148,-1424.0
149,-1540.0
150,2400.0
151,-1232.0
152,512.0
153,760.0
154,-520.0
155,1476.0
156,-1060.0
157,1324.0
158,520.0
159,-1756.0
160,1092.0
161,92.0
162,-624.0
163,1036.0
164,156.0
165,244.0
166,1708.0
167,-1524.0
168,1612.0
169,-200.0
170,-1620.0
171,2364.0
172,-1188.0
173,304.0
174,808.0
175,-416.0
176,1036.0
177,-400.0
178,392.0
179,1360.0
180,-1976.0
181,768.0
182,820.0
183,-384.0
184,656.0
185,700.0
186,-656.0
187,1196.0
188,-908.0
189,1132.0
190,732.0
191,-2072.0
192,1976.0
193,-672.0
194,568.0
195,836.0
196,-12.0
197,516.0
198,1380.0
199,-1320.0
200,1964.0
201,-440.0
202,-2232.0
203,2768.0
204,-1472.0
205,592.0
206,800.0
207,-680.0
208,1356.0
209,-500.0
210,180.0
211,1520.0
212,-2052.0
213,1612.0
214,-164.0
215,632.0
216,400.0
217,824.0
218,-576.0
219,1416.0
220,-948.0
221,1260.0
222,240.0
223,-2240.0
224,2588.0
225,-1148.0
226,976.0
227,564.0
228,-476.0
229,1224.0
230,256.0
231,-552.0
232,2400.0
233,-1020.0
234,-2124.0
235,2948.0
236,-1588.0
237,372.0
238,616.0
239,-1016.0
240,1748.0
241,-628.0
242,480.0
243,824.0
244,-2252.0
245,2432.0
246,-1044.0
247,888.0
248,436.0
249,-444.0
250,-772.0
251,1724.0
252,-1232.0
253,1884.0
254,-604.0
255,-2008.0
256,2972.0
257,-1468.0
258,512.0
259,600.0
260,-952.0
261,1752.0
262,-400.0
263,256.0
264,1672.0
265,-1636.0
266,2252.0
267,-604.0
268,-760.0
269,-32.0
270,624.0
271,-980.0
272,1912.0
273,-1260.0
274,1844.0
275,-360.0
276,-1764.0
277,2852.0
278,-1616.0
279,-148.0
280,456.0
281,-1024.0
282,1808.0
283,-484.0
284,92.0
285,2816.0
286,-1296.0
287,-1204.0
288,2860.0
289,-844.0
290,-268.0
291,436.0
292,-1168.0
293,2324.0
294,-1280.0
295,1880.0
296,-532.0
297,-1348.0
298,3064.0
299,-1384.0
300,80.0
301,184.0
302,-1268.0
303,-408.0
304,1708.0
305,-1612.0
306,2440.0
307,-1204.0
308,-408.0
309,2820.0
310,-1180.0
311,-44.0
312,112.0
313,-956.0
314,1908.0
315,-1248.0
316,1620.0
317,-372.0
318,-872.0
319,2764.0
320,-852.0
321,-608.0
322,72.0
323,-328.0
324,-360.0
325,1720.0
326,-1388.0
327,1956.0
328,-980.0
329,-396.0
330,2844.0
331,-1332.0
332,444.0
333,-264.0
334,-984.0
335,1816.0
336,544.0
337,-1008.0
338,1456.0
339,-648.0
340,472.0
341,2032.0
342,-828.0
343,692.0
344,-640.0
345,-200.0
346,1400.0
347,-1020.0
348,1212.0
349,-132.0
350,-392.0
351,2972.0
352,-1444.0
353,-488.0
354,200.0
355,-1088.0
356,576.0
357,624.0
358,-980.0
359,1224.0
360,-524.0
361,192.0
362,2360.0
363,-1156.0
364,964.0
365,-588.0
366,-252.0
367,1636.0
368,-868.0
369,-720.0
370,1216.0
371,-632.0
372,1176.0
373,1416.0
374,-408.0
375,716.0
376,-932.0
377,488.0
378,652.0
379,-952.0
380,1160.0
381,136.0
382,-48.0
383,2276.0
384,-208.0
385,212.0
386,-4.0
387,-1244.0
388,1360.0
389,8.0
390,-920.0
391,956.0
392,-452.0
393,752.0
394,2924.0
395,-1384.0
396,1228.0
397,-496.0
398,-1112.0
399,1896.0
400,-536.0
401,-552.0
402,832.0
403,-456.0
404,1712.0
405,552.0
406,284.0
407,184.0
408,-1148.0
409,1120.0
410,564.0
411,-1084.0
412,-4.0
413,600.0
414,-788.0
415,2424.0
416,-952.0
417,1444.0
418,-376.0
419,-1452.0
420,1612.0
421,-264.0
422,-944.0
423,588.0
424,-544.0
425,1256.0
426,2796.0
427,-1500.0
428,1768.0
429,-580.0
430,-1204.0
431,2220.0
432,-1192.0
433,-224.0
434,356.0
435,-588.0
436,1956.0
437,-616.0
438,1328.0
439,-12.0
440,-1520.0
441,1148.0
442,460.0
443,-912.0
444,812.0
445,752.0
446,-568.0
447,2412.0
448,-1384.0
449,1756.0
450,-404.0
451,-1448.0
452,2076.0
453,-760.0
454,-124.0
455,780.0
456,-628.0
457,1352.0
458,-620.0
459,1016.0
460,1816.0
461,-988.0
462,-1476.0
463,2852.0
464,-1468.0
465,904.0
466,584.0
467,-732.0
468,1636.0
469,-1168.0
470,1528.0
471,-56.0
472,-1624.0
473,1552.0
474,-424.0
475,-328.0
476,820.0
477,536.0
478,-672.0
479,1580.0
480,-1440.0
481,1948.0
482,-824.0
483,-1732.0
484,2592.0
485,-1400.0
486,628.0
487,788.0
488,-512.0
489,1128.0
490,-656.0
491,780.0
492,936.0
493,-1784.0
494,-1364.0
495,2820.0
496,-1420.0
497,876.0
498,640.0
499,-780.0
500,1376.0
501,-1168.0
502,1344.0
503,104.0
504,-1972.0
505,2396.0
506,-1180.0
507,600.0
508,880.0
509,-444.0
510,880.0
511,-380.0
512,-1204.0
513,2268.0
514,-1016.0
515,-1832.0
516,3096.0
517,-1324.0
518,748.0
519,656.0
520,-852.0
521,1200.0
522,-628.0
523,760.0
524,1028.0
525,-1940.0
526,1900.0
527,-624.0
528,764.0
529,684.0
530,812.0
531,-936.0
532,1416.0
533,-1228.0
534,1700.0
535,-320.0
536,-2312.0
537,2696.0
538,-1460.0
539,772.0
540,732.0
541,-768.0
542,1504.0
543,-184.0
544,-136.0
545,1572.0
546,-1984.0
547,1740.0
548,2944.0
549,-1396.0
550,144.0
551,904.0
552,-676.0
553,1868.0
554,-876.0
555,1376.0
556,164.0
557,-2044.0
558,2736.0
559,-1316.0
560,880.0
561,616.0
562,-856.0
563,1292.0
564,408.0
565,-1460.0
566,2488.0
567,-1072.0
568,-1900.0
569,3044.0
570,-1376.0
571,124.0
572,780.0
573,-1040.0
574,1868.0
575,-644.0
576,816.0
577,864.0
578,-2032.0
579,2636.0
580,-1480.0
581,608.0
582,324.0
583,-640.0
584,-868.0
585,1964.0
586,-1448.0
587,2300.0
588,-908.0
589,-1784.0
590,3060.0
591,-1540.0
592,-44.0
593,736.0
594,-932.0
595,1992.0
596,-580.0
597,820.0
598,788.0
599,-1552.0
600,-704.0
601,2224.0
602,-432.0
603,-380.0
604,248.0
605,-892.0
606,1984.0
607,-1556.0
608,2316.0
609,-692.0
610,-1020.0
611,3048.0
612,-1408.0
613,-4.0
614,400.0
615,-992.0
616,-116.0
617,1300.0
618,-1492.0
619,2616.0
620,-1360.0
621,-340.0
622,2360.0
623,-740.0
624,-268.0
625,100.0
626,-884.0
627,1976.0
628,-1368.0
629,2060.0
630,-708.0
631,-648.0
632,2844.0
633,936.0
634,-108.0
635,456.0
636,-640.0
637,92.0
638,1184.0
639,-1268.0
640,1860.0
641,-800.0
642,108.0
643,2576.0
644,-976.0
645,388.0
646,-308.0
647,-1084.0
648,1132.0
649,-16.0
650,-640.0
651,1192.0
652,-620.0
653,748.0
654,1352.0
655,-668.0
656,412.0
657,-664.0
658,28.0
659,1140.0
660,-1144.0
661,1596.0
662,728.0
663,-548.0
664,2024.0
665,148.0
666,48.0
667,172.0
668,-988.0
669,1052.0
670,376.0
671,-832.0
672,1180.0
673,-588.0
674,796.0
675,1828.0
676,-1284.0
677,448.0
678,-204.0
679,-1120.0
680,1796.0
681,-416.0
682,-392.0
683,692.0
684,-632.0
685,1684.0
686,312.0
687,-244.0
688,64.0
689,-1080.0
690,1028.0
691,292.0
692,-888.0
693,120.0
694,308.0
695,-404.0
696,2620.0
697,-720.0
698,672.0
699,-300.0
700,-1276.0
701,1656.0
702,-148.0
703,-608.0
704,912.0
705,-560.0
706,-336.0
707,2968.0
708,-1416.0
709,1128.0
710,-736.0
711,-1012.0
712,1900.0
713,-784.0
714,-324.0
715,560.0
716,-828.0
717,2284.0
718,-548.0
719,616.0
720,-148.0
721,-1388.0
722,-232.0
723,1680.0
724,-1100.0
725,388.0
726,332.0
727,-560.0
728,2968.0
729,-1264.0
730,1460.0
731,-296.0
732,-1172.0
733,2076.0
734,-844.0
735,-536.0
736,540.0
737,-532.0
738,1676.0
739,168.0
740,-1476.0
741,1528.0
742,-756.0
743,-820.0
744,2180.0
745,-1280.0
746,156.0
747,616.0
748,-592.0
749,2544.0
750,-1200.0
751,1768.0
752,-180.0
753,-1344.0
754,1892.0
755,-408.0
756,-704.0
757,1136.0
758,580.0
759,-396.0
760,2380.0
761,-1576.0
762,1736.0
763,-636.0
764,-1204.0
765,2500.0
766,-1320.0
767,72.0
768,604.0
769,-524.0
770,1884.0
771,-1028.0
772,1260.0
773,-80.0
774,-880.0
775,-1024.0
776,2468.0
777,-1824.0
778,1148.0
779,612.0
780,-772.0
781,2020.0
782,-1444.0
783,1876.0
784,-600.0
785,-1676.0
786,2180.0
787,-1048.0
788,396.0
789,852.0
790,-324.0
791,1336.0
792,-480.0
793,-1092.0
794,2024.0
795,-828.0
796,-1396.0
797,2772.0
798,-1528.0
799,996.0
800,612.0
801,-732.0
802,1264.0
803,-1132.0
804,1352.0
805,92.0
806,-1892.0
807,1940.0
808,-636.0
809,352.0
810,964.0
811,756.0
812,-580.0
813,1384.0
814,-1232.0
815,2132.0
816,-712.0
817,-1968.0
818,2956.0
819,-1336.0
820,772.0
821,776.0
822,-540.0
823,1176.0
824,-464.0
825,788.0
826,1264.0
827,-1988.0
828,-1600.0
829,2992.0
830,-1252.0
831,524.0
832,776.0
833,-972.0
834,1224.0
835,-1088.0
836,1388.0
837,204.0
838,-2252.0
839,2572.0
840,-1368.0
841,592.0
842,736.0
843,-520.0
844,1188.0
845,-72.0
846,-1336.0
847,2368.0
848,-1272.0
849,-1848.0
850,3200.0
851,-1520.0
852,284.0
853,864.0
854,-740.0
855,1576.0
856,-764.0
857,824.0
858,632.0
859,-2244.0
860,2512.0
861,-1104.0
862,864.0
863,344.0
864,788.0
865,-756.0
866,1648.0
867,-1336.0
868,1920.0
869,-728.0
870,-2184.0
871,3032.0
872,-1640.0
873,500.0
874,636.0
875,-836.0
876,1772.0
877,-208.0
878,20.0
879,2516.0
880,-1720.0
881,-1376.0
882,2680.0
883,-1072.0
884,-148.0
885,812.0
886,-880.0
887,1792.0
888,-904.0
889,1384.0
890,-308.0
891,-2176.0
892,2980.0
893,-1552.0
894,436.0
895,528.0
896,-1056.0
897,1732.0
898,-244.0
899,-1884.0
900,2680.0
901,-1468.0
902,-1368.0
903,2716.0
904,-908.0
905,-48.0
906,672.0
907,-1004.0
908,2032.0
909,-1044.0
910,1468.0
911,92.0
912,-1688.0
913,2960.0
914,-1552.0
915,220.0
916,420.0
917,112.0
918,-780.0
919,1476.0
920,-1592.0
921,2648.0
922,-1168.0
923,-1120.0
924,2772.0
925,-1072.0
926,-312.0
927,484.0
928,-1096.0
929,2152.0
930,-1160.0
931,1572.0
932,-120.0
933,-1352.0
934,2792.0
935,-1320.0
936,108.0
937,-188.0
938,0.0
939,-532.0
940,1900.0
941,-1476.0
942,2680.0
943,-1048.0
944,-436.0
945,2948.0
946,-1052.0
947,-96.0
948,348.0
949,-1128.0
950,2000.0
951,-1060.0
952,1516.0
953,-148.0
954,-1020.0
955,208.0
956,1896.0
957,-812.0
958,-76.0
959,-252.0
960,-548.0
961,1648.0
962,-1300.0
963,1852.0
964,-808.0
965,-392.0
966,2760.0
967,-1180.0
968,444.0
969,-176.0
970,-628.0
971,652.0
972,664.0
973,-924.0
974,1752.0
975,-616.0
976,468.0
977,2252.0
978,-840.0
979,652.0
980,-556.0
981,-540.0
982,1352.0
983,-1116.0
984,1172.0
985,804.0
986,-788.0
987,1168.0
988,912.0
989,-360.0
990,292.0
991,-900.0
992,504.0
993,644.0
994,-984.0
995,1512.0
996,-480.0
997,164.0
998,2488.0
999,-452.0
1000,340.0
1001,-48.0
1002,-1080.0
1003,1464.0
1004,156.0
1005,-844.0
1006,1084.0
1007,-472.0
1008,1124.0
1009,1404.0
1010,-556.0
1011,512.0
1012,-868.0
1013,316.0
1014,1616.0
1015,-460.0
1016,-588.0
1017,556.0
1018,-728.0
1019,2040.0
1020,-216.0
1021,160.0
1022,220.0
1023,-1412.0
1024,1228.0
1025,56.0
1026,-852.0
1027,920.0
1028,284.0
1029,-456.0
1030,2784.0
1031,-1088.0
1032,1056.0
1033,-344.0
1034,-1216.0
1035,1848.0
1036,-444.0
1037,-540.0
1038,736.0
1039,-644.0
1040,1592.0
1041,652.0
1042,88.0
1043,1280.0
1044,-676.0
1045,-732.0
1046,1984.0
1047,-900.0
1048,88.0
1049,856.0
