,0
0,7688.0
1,4708.0
2,4044.0
3,8152.0
4,6212.0
5,4172.0
6,6700.0
7,1880.0
8,8088.0
9,5012.0
10,7220.0
11,5512.0
12,3532.0
13,7120.0
14,7960.0
15,3780.0
16,6028.0
17,4348.0
18,2224.0
19,10736.0
20,2672.0
21,7936.0
22,4124.0
23,4180.0
24,9504.0
25,4764.0
26,5552.0
27,5488.0
28,1680.0
29,9808.0
30,3100.0
31,8088.0
32,4544.0
33,3440.0
34,4708.0
35,11084.0
36,2840.0
37,7420.0
38,3620.0
39,2584.0
40,10016.0
41,3328.0
42,7796.0
43,3200.0
44,4272.0
45,11172.0
46,3328.0
47,7344.0
48,4440.0
49,1720.0
50,10512.0
51,2548.0
52,6740.0
53,6112.0
54,2996.0
55,4740.0
56,11060.0
57,2864.0
58,8172.0
59,2772.0
60,4080.0
61,7296.0
62,5360.0
63,7228.0
64,2584.0
65,3284.0
66,12904.0
67,2360.0
68,8884.0
69,6576.0
70,1208.0
71,8412.0
72,2888.0
73,8044.0
74,5496.0
75,2920.0
76,5512.0
77,9536.0
78,4244.0
79,8064.0
80,2264.0
81,5560.0
82,5088.0
83,6688.0
84,7256.0
85,1532.0
86,2960.0
87,10796.0
88,4840.0
89,7884.0
90,5728.0
91,712.0
92,9900.0
93,1740.0
94,8756.0
95,4688.0
96,2460.0
97,8548.0
98,6868.0
99,6968.0
100,6876.0
101,1252.0
102,788.0
103,9876.0
104,2852.0
105,9204.0
106,1440.0
107,2412.0
108,12864.0
109,4420.0
110,8824.0
111,4940.0
112,316.0
113,10548.0
114,1784.0
115,9136.0
116,3092.0
117,2008.0
118,4156.0
119,11288.0
120,5452.0
121,8672.0
122,3200.0
123,1588.0
124,8512.0
125,3812.0
126,9504.0
127,-56.0
128,3036.0
129,12724.0
130,5144.0
131,8772.0
132,4008.0
133,620.0
134,7492.0
135,3476.0
136,6844.0
137,7040.0
138,336.0
139,6864.0
140,8672.0
141,6936.0
142,7632.0
143,2176.0
144,4680.0
145,5716.0
146,5184.0
147,8708.0
148,-404.0
149,1756.0
150,11900.0
151,5492.0
152,8732.0
153,5648.0
154,412.0
155,9876.0
156,2196.0
157,8144.0
158,4332.0
159,1080.0
160,9584.0
161,6552.0
162,8028.0
163,6412.0
164,3812.0
165,968.0
166,9920.0
167,2612.0
168,9056.0
169,444.0
170,2572.0
171,12732.0
172,5428.0
173,8560.0
174,4432.0
175,736.0
176,10820.0
177,2012.0
178,8944.0
179,1648.0
180,260.0
181,5380.0
182,10060.0
183,6656.0
184,7484.0
185,2676.0
186,4052.0
187,7236.0
188,4652.0
189,7856.0
190,312.0
191,4484.0
192,11404.0
193,5600.0
194,8052.0
195,2952.0
196,1460.0
197,9692.0
198,3084.0
199,7480.0
200,4132.0
201,2008.0
202,8276.0
203,7148.0
204,7004.0
205,6604.0
206,1820.0
