,0
0,0.0
1,-68.0
2,1584.0
3,-480.0
4,-1496.0
5,3468.0
6,580.0
7,-1052.0
8,468.0
9,-2720.0
10,1476.0
11,2864.0
12,236.0
13,1196.0
14,-2396.0
15,1488.0
16,2620.0
17,-4.0
18,-652.0
19,-72.0
20,-2468.0
21,3116.0
22,508.0
23,1476.0
24,392.0
25,-2008.0
26,2824.0
27,1632.0
28,-672.0
29,528.0
30,-2440.0
31,384.0
32,4540.0
33,-932.0
34,1872.0
35,-648.0
36,-1564.0
37,3984.0
38,236.0
39,-528.0
40,424.0
41,-2548.0
42,2008.0
43,896.0
44,1248.0
45,824.0
46,-2208.0
47,1312.0
48,3068.0
49,-988.0
50,28.0
51,-248.0
52,-2268.0
53,3684.0
54,-1116.0
55,2428.0
56,-132.0
57,-1988.0
58,2452.0
59,1868.0
60,-264.0
61,704.0
62,-2164.0
63,652.0
64,1152.0
65,768.0
66,1848.0
67,-2732.0
68,-1524.0
69,3884.0
70,304.0
71,820.0
72,468.0
73,-2368.0
74,2376.0
75,-1012.0
76,1940.0
77,1360.0
78,-3008.0
79,912.0
80,3660.0
81,-300.0
82,1428.0
83,-2128.0
84,-744.0
85,1452.0
86,148.0
87,2660.0
88,256.0
89,-2616.0
90,2708.0
91,1680.0
92,1080.0
93,876.0
94,-2072.0
95,484.0
96,-340.0
97,900.0
98,2972.0
99,-3800.0
100,-584.0
101,5064.0
102,-56.0
103,2404.0
104,-1864.0
105,-2396.0
106,1960.0
107,-1672.0
108,1852.0
109,2216.0
110,-3916.0
111,1300.0
112,3120.0
113,1364.0
114,1844.0
115,-1988.0
116,-1280.0
117,852.0
118,-232.0
119,3836.0
120,-4192.0
121,-1528.0
122,5612.0
123,268.0
124,3040.0
125,-1576.0
126,-2764.0
127,2908.0
128,-2348.0
129,3704.0
130,-1816.0
131,-4784.0
132,-292.0
133,4068.0
134,1400.0
135,2444.0
136,-2120.0
137,-2456.0
138,1968.0
139,-1876.0
140,4500.0
141,-3860.0
142,-2312.0
143,5776.0
144,876.0
145,3216.0
146,-1092.0
147,-2388.0
148,2884.0
149,-2584.0
150,3060.0
151,-368.0
152,-3932.0
153,4240.0
154,1428.0
155,2972.0
156,2616.0
157,-1804.0
158,-2836.0
159,3288.0
160,-3072.0
161,4364.0
162,-3032.0
163,-3236.0
164,5668.0
165,1364.0
166,2756.0
167,-260.0
168,-2444.0
169,2824.0
170,-2132.0
171,2248.0
172,896.0
173,-4656.0
174,3020.0
175,1908.0
176,3012.0
177,1256.0
178,-2444.0
179,-24.0
180,3756.0
181,-2976.0
182,3744.0
183,-2124.0
184,-3672.0
185,4984.0
186,1372.0
187,2768.0
188,228.0
189,-2348.0
190,2296.0
191,-908.0
192,860.0
193,1780.0
194,-4988.0
195,1856.0
196,2380.0
197,3100.0
198,1820.0
199,-2364.0
200,-572.0
201,2008.0
202,-2320.0
203,4244.0
204,-1088.0
205,-3952.0
206,4268.0
207,1488.0
208,2628.0
209,832.0
210,-2496.0
211,1768.0
212,-52.0
213,-248.0
214,2328.0
215,-5048.0
216,1172.0
217,2924.0
218,2640.0
219,1856.0
220,-2400.0
221,-812.0
222,2592.0
223,-2568.0
224,3828.0
225,-4752.0
226,-4016.0
227,3736.0
228,1644.0
229,2332.0
230,908.0
231,-2528.0
232,1836.0
233,828.0
234,-656.0
235,2144.0
236,-4632.0
237,536.0
238,3676.0
239,2116.0
240,1712.0
241,-2528.0
242,-684.0
243,3540.0
244,-2496.0
245,3216.0
246,-4168.0
247,-1324.0
248,5480.0
249,1868.0
250,1872.0
251,844.0
252,-2356.0
253,1892.0
254,828.0
255,-624.0
256,1528.0
257,-4084.0
258,408.0
259,4120.0
260,684.0
261,1524.0
262,-2392.0
263,-180.0
264,3300.0
265,-1564.0
266,1840.0
267,-3396.0
268,-1096.0
269,5460.0
270,1788.0
271,1380.0
272,760.0
273,-2208.0
274,1988.0
275,1344.0
276,-828.0
277,1060.0
278,-3188.0
279,568.0
280,4320.0
281,-240.0
282,1572.0
283,-1972.0
284,316.0
285,2940.0
286,-772.0
287,1036.0
288,-2292.0
289,-832.0
290,2576.0
291,1856.0
292,1000.0
293,632.0
294,-2076.0
295,1656.0
296,1804.0
297,-652.0
298,780.0
299,-2636.0
300,292.0
301,4536.0
302,-512.0
303,1500.0
304,-1704.0
305,272.0
306,3444.0
307,-700.0
308,292.0
309,676.0
310,-3012.0
311,1632.0
312,2988.0
313,256.0
314,956.0
315,-2004.0
316,1396.0
317,2276.0
318,-808.0
319,492.0
320,-2408.0
321,-304.0
322,5100.0
323,-1028.0
324,1916.0
325,-2028.0
326,244.0
327,2840.0
328,1096.0
329,-704.0
330,632.0
