,0
0,1544.0
1,-1236.0
2,-1692.0
3,4432.0
4,-1312.0
5,1260.0
6,-1568.0
7,-1976.0
8,4536.0
9,232.0
10,1536.0
11,-120.0
12,-1744.0
13,-76.0
14,3596.0
15,-1224.0
16,1268.0
17,-2456.0
18,-760.0
19,5100.0
20,-712.0
21,1544.0
22,-1044.0
23,-1068.0
24,4204.0
25,-748.0
26,-36.0
27,-716.0
28,-2016.0
29,4296.0
30,124.0
31,1432.0
32,1324.0
33,-1724.0
34,-16.0
35,3660.0
36,-872.0
37,188.0
38,-1504.0
39,-1476.0
40,4992.0
41,-1040.0
42,1832.0
43,-1016.0
44,-1044.0
45,3976.0
46,-172.0
47,-708.0
48,76.0
49,-2844.0
50,3172.0
51,4816.0
52,-948.0
53,1764.0
54,-1648.0
55,-180.0
56,4348.0
57,-632.0
58,-300.0
59,-724.0
60,-2236.0
61,4516.0
62,-436.0
63,1568.0
64,-160.0
65,-1656.0
66,4128.0
67,212.0
68,-852.0
69,220.0
70,-1676.0
71,-1100.0
72,5176.0
73,-1332.0
74,1920.0
75,-1292.0
76,-640.0
77,4492.0
78,-368.0
79,-452.0
80,-36.0
81,-2700.0
82,3244.0
83,100.0
84,1728.0
85,408.0
86,-2196.0
87,2788.0
88,1796.0
89,-736.0
90,-40.0
91,-852.0
92,-2132.0
93,4456.0
94,-1300.0
95,1956.0
96,-312.0
97,-1628.0
98,3960.0
99,224.0
100,-376.0
101,624.0
102,-2528.0
103,2276.0
104,168.0
105,1556.0
106,1080.0
107,-1540.0
108,-1104.0
109,5104.0
110,-676.0
111,548.0
112,-164.0
113,-2332.0
114,3452.0
115,-1344.0
116,2336.0
117,248.0
118,-2240.0
119,2380.0
120,2080.0
121,-208.0
122,1192.0
123,-2332.0
124,500.0
125,816.0
126,720.0
127,2528.0
128,-476.0
129,-2220.0
130,3908.0
131,552.0
132,1276.0
133,664.0
134,-2368.0
135,1804.0
136,-1232.0
137,1592.0
138,2076.0
139,-3460.0
140,756.0
141,3808.0
142,-40.0
143,2064.0
144,-2228.0
145,-1540.0
146,1664.0
147,-384.0
148,2316.0
149,1008.0
150,-3308.0
151,2432.0
152,2108.0
153,1304.0
154,1672.0
155,-2216.0
156,-552.0
157,240.0
158,216.0
159,3456.0
160,-4192.0
161,-864.0
162,5004.0
163,352.0
164,3052.0
165,-1744.0
166,-2652.0
167,2872.0
168,-2068.0
169,3732.0
170,-2060.0
171,-2776.0
172,504.0
173,3772.0
174,1428.0
175,2520.0
176,-2296.0
177,-2208.0
178,1996.0
179,-1612.0
180,4164.0
181,-4096.0
182,-2148.0
183,5788.0
184,964.0
185,3048.0
186,-1224.0
187,-2660.0
188,3232.0
189,-2688.0
190,3188.0
191,-484.0
192,-3948.0
193,4672.0
194,1268.0
195,2908.0
196,1048.0
197,-2560.0
198,-2492.0
199,3200.0
200,-3124.0
201,4220.0
202,-2752.0
203,-3120.0
204,5520.0
205,1336.0
206,3012.0
207,-96.0
208,-2632.0
209,2732.0
210,-1976.0
211,1776.0
212,1464.0
213,-4796.0
214,3196.0
215,1600.0
216,2980.0
217,1916.0
218,-2716.0
219,8.0
220,1056.0
221,-3132.0
222,3588.0
223,-1620.0
224,-3968.0
225,5096.0
226,1272.0
227,2812.0
228,896.0
229,-2616.0
230,2180.0
231,-640.0
232,292.0
233,2216.0
234,-5372.0
235,1944.0
236,2064.0
237,2860.0
238,2380.0
239,-2840.0
240,-664.0
241,2496.0
242,-2928.0
243,4484.0
244,-5376.0
245,-1108.0
246,4536.0
247,1252.0
248,2548.0
249,1504.0
250,-2664.0
251,1800.0
252,280.0
253,-800.0
254,2964.0
255,-5380.0
256,1300.0
257,2596.0
258,2476.0
259,2172.0
260,-2612.0
261,-848.0
262,3136.0
263,-2748.0
264,4068.0
265,-4872.0
266,-1572.0
267,4996.0
268,2036.0
269,1884.0
270,-1608.0
271,-2268.0
272,4860.0
273,-2648.0
274,-1440.0
275,2672.0
276,-4908.0
277,512.0
278,3576.0
279,1996.0
280,1784.0
281,-2280.0
282,-1184.0
283,3916.0
284,-2596.0
285,3220.0
286,-4104.0
287,-1336.0
288,5408.0
289,724.0
290,1704.0
291,-1104.0
292,-2200.0
293,4820.0
294,-1876.0
295,2128.0
296,-2000.0
297,-2208.0
298,4648.0
299,596.0
300,1700.0
301,1524.0
302,-2032.0
303,-760.0
304,3648.0
305,-1660.0
306,1876.0
307,-2868.0
308,-788.0
309,5020.0
310,-352.0
311,1720.0
312,-996.0
313,-1440.0
314,4188.0
315,-896.0
316,728.0
317,-908.0
318,-2328.0
319,4184.0
320,440.0
321,-172.0
322,1416.0
323,-1628.0
324,-144.0
325,3668.0
326,-1108.0
327,852.0
328,-1984.0
329,-972.0
330,4980.0
331,-648.0
332,1472.0
333,-604.0
334,-1292.0
335,4176.0
336,-440.0
337,-404.0
338,-76.0
339,-2696.0
340,-128.0
341,4804.0
342,-772.0
343,1588.0
344,-1748.0
345,-440.0
346,4116.0
347,-708.0
348,56.0
349,-1052.0
350,-1764.0
351,4888.0
352,-684.0
353,1616.0
354,-436.0
355,-1284.0
356,3848.0
357,3140.0
358,-760.0
359,428.0
360,-2072.0
361,-828.0
362,4984.0
363,-1080.0
364,1636.0
365,-1332.0
366,-600.0
367,4440.0
368,-584.0
369,-460.0
370,-348.0
371,-2308.0
372,3820.0
373,32.0
374,1620.0
375,1768.0
376,-2056.0
377,192.0
378,4092.0
379,-636.0
380,52.0
381,-1184.0
382,-1844.0
383,4896.0
384,-1032.0
385,1976.0
386,-760.0
387,-1280.0
388,4480.0
389,-60.0
390,-640.0
391,24.0
392,-1888.0
393,-1072.0
394,4760.0
395,-1296.0
396,1940.0
397,-1712.0
398,-392.0
399,4824.0
400,-812.0
401,80.0
402,-348.0
403,-2352.0
404,4000.0
405,-1068.0
406,2112.0
407,-200.0
408,-1752.0
409,3388.0
410,972.0
411,-572.0
412,768.0
413,-1424.0
414,-1756.0
415,4460.0
416,-1508.0
417,2620.0
418,-1364.0
419,-1404.0
420,4536.0
421,-68.0
422,476.0
423,88.0
424,-2428.0
425,2952.0
426,-896.0
427,1844.0
428,1000.0
429,-2624.0
430,1656.0
431,2780.0
432,-1144.0
433,1624.0
434,-588.0
435,-2412.0
436,3796.0
437,-2000.0
438,2568.0
439,172.0
440,-2516.0
441,3216.0
442,1372.0
443,916.0
444,844.0
445,-2304.0
446,1312.0
447,-708.0
448,1380.0
449,2304.0
450,-3324.0
451,-104.0
452,4576.0
453,-348.0
454,2484.0
455,-108.0
456,-2392.0
457,2232.0
458,-1728.0
459,1928.0
460,1720.0
461,-3536.0
462,1412.0
463,3124.0
464,1148.0
465,1772.0
466,-2172.0
467,-1120.0
468,984.0
469,-380.0
470,3852.0
471,-4172.0
472,-1464.0
473,5372.0
474,312.0
475,3092.0
476,-1824.0
477,-2452.0
478,136.0
479,-252.0
480,676.0
481,3372.0
482,-4844.0
483,-28.0
484,4008.0
485,1428.0
486,2656.0
487,-2296.0
488,-2188.0
489,2220.0
490,-1968.0
491,4492.0
492,-3696.0
493,-2468.0
494,5740.0
495,1156.0
496,3188.0
497,-1028.0
498,-2552.0
499,3000.0
500,-2568.0
501,-1196.0
502,4372.0
503,-5148.0
504,-1336.0
505,5032.0
506,1676.0
507,2824.0
508,-1900.0
509,-2540.0
510,3244.0
511,-2828.0
512,3972.0
513,-2268.0
514,-3576.0
515,5560.0
516,1248.0
517,3040.0
518,152.0
519,-2468.0
520,2488.0
521,-1512.0
522,1388.0
523,1964.0
524,-5088.0
525,2604.0
526,1856.0
527,3040.0
528,2016.0
529,-2832.0
530,-468.0
531,3732.0
532,-2860.0
533,3212.0
534,-884.0
535,-4248.0
536,4656.0
537,1348.0
538,2780.0
539,1012.0
540,-2508.0
541,1728.0
542,-144.0
543,-348.0
544,3064.0
545,-5608.0
546,1704.0
547,2304.0
548,2860.0
549,2544.0
550,-2876.0
551,-1064.0
552,2700.0
553,-3076.0
554,4636.0
555,-5272.0
556,-4592.0
557,4072.0
558,1348.0
559,2584.0
560,1620.0
561,-2680.0
562,1372.0
563,676.0
564,-1248.0
565,3228.0
566,-5288.0
567,672.0
568,3012.0
569,2444.0
570,2336.0
571,-2604.0
572,-1352.0
573,3580.0
574,-3076.0
575,4180.0
576,-4588.0
577,-1732.0
578,5128.0
579,1692.0
580,1952.0
581,-1308.0
582,-2240.0
583,1048.0
584,1692.0
585,-1844.0
586,3020.0
587,-5068.0
588,312.0
589,3752.0
590,1920.0
591,1652.0
592,-2052.0
593,-1308.0
594,3976.0
595,-2504.0
596,3148.0
597,-3812.0
598,-1292.0
599,5144.0
600,732.0
601,1804.0
602,-1300.0
603,-2064.0
604,4736.0
605,-1584.0
606,1724.0
607,-1700.0
608,-2420.0
609,4316.0
610,920.0
611,452.0
612,1624.0
613,-2008.0
614,-600.0
615,3692.0
616,-1528.0
617,1780.0
618,-2676.0
619,-964.0
620,5200.0
621,-436.0
622,1660.0
623,-832.0
624,-1448.0
625,4260.0
626,-924.0
627,524.0
628,-812.0
629,-1880.0
630,268.0
631,4396.0
632,-504.0
633,1672.0
634,-1692.0
635,-448.0
636,3880.0
637,-808.0
638,528.0
639,-1484.0
640,-1360.0
641,4800.0
642,-348.0
643,1584.0
644,-736.0
645,-1264.0
646,3960.0
647,-332.0
648,-444.0
649,692.0
650,-2428.0
651,-448.0
652,5100.0
653,-1096.0
654,1628.0
655,-1604.0
656,-296.0
657,3872.0
658,-832.0
659,-16.0
660,-848.0
661,-1728.0
662,4532.0
663,-364.0
664,1576.0
665,-420.0
666,-1348.0
667,824.0
668,3148.0
669,-812.0
670,352.0
671,-1760.0
672,-1168.0
673,5080.0
674,-1068.0
675,1888.0
676,-1412.0
677,-624.0
678,4288.0
679,-332.0
680,-688.0
681,-216.0
682,-2644.0
683,3972.0
684,168.0
685,1412.0
686,1788.0
687,-2008.0
688,468.0
689,4164.0
690,-708.0
691,-176.0
692,-1108.0
693,-1752.0
694,4744.0
695,-964.0
696,1664.0
697,-828.0
698,-1108.0
699,4212.0
700,32.0
701,-672.0
702,288.0
703,-2772.0
704,-1044.0
705,4872.0
706,-1388.0
707,2136.0
708,-1776.0
709,-420.0
710,4712.0
711,-424.0
712,-152.0
713,-232.0
714,-2432.0
715,3936.0
716,-932.0
717,2012.0
718,-136.0
719,-2068.0
720,2944.0
721,1424.0
722,-404.0
723,716.0
724,-1120.0
725,-1980.0
726,4616.0
727,-1708.0
728,2356.0
729,-920.0
730,-1448.0
731,4408.0
732,-148.0
733,636.0
734,352.0
735,-2576.0
736,2696.0
737,-892.0
738,1892.0
739,980.0
740,-2652.0
741,1156.0
742,3432.0
743,-600.0
744,1640.0
745,-572.0
746,-2480.0
747,3800.0
748,-1924.0
749,2568.0
750,148.0
751,-2528.0
752,2684.0
753,1652.0
754,920.0
755,1116.0
756,-2316.0
757,692.0
758,-172.0
759,980.0
760,2564.0
761,-3616.0
762,-340.0
763,4864.0
764,-240.0
765,2464.0
766,112.0
767,-2404.0
768,2256.0
769,-1736.0
770,1896.0
771,1972.0
772,-3676.0
773,1308.0
774,3060.0
775,1092.0
776,1860.0
777,-2240.0
778,-1128.0
779,976.0
780,-116.0
781,3600.0
782,-4108.0
783,-1676.0
784,5672.0
785,340.0
786,3176.0
787,-1500.0
788,-2652.0
789,4.0
790,-132.0
791,376.0
792,3644.0
793,-4972.0
794,-256.0
795,4008.0
796,1632.0
797,2500.0
798,-2176.0
799,-2380.0
800,2520.0
801,-2016.0
802,4276.0
803,-3592.0
804,-2536.0
805,5876.0
806,804.0
807,2940.0
808,-868.0
809,-2520.0
810,-1388.0
811,1348.0
812,-1132.0
813,4432.0
814,-5052.0
815,-1596.0
816,5124.0
817,1688.0
818,2796.0
819,-1624.0
820,-2564.0
821,3528.0
822,-3152.0
823,3976.0
824,-2240.0
825,-3508.0
826,5412.0
827,1416.0
828,2800.0
829,160.0
830,-2612.0
831,2240.0
832,-1632.0
833,1572.0
834,1972.0
835,-5084.0
836,2448.0
837,2064.0
838,2064.0
839,2780.0
840,-976.0
841,-2504.0
842,3640.0
843,-2648.0
844,2892.0
845,-676.0
846,-4308.0
847,4704.0
848,1192.0
849,2924.0
850,1232.0
851,-2488.0
852,1588.0
853,-68.0
854,-504.0
855,3144.0
856,-5560.0
857,1268.0
858,2548.0
859,2892.0
860,2440.0
861,-144.0
862,-2548.0
863,3724.0
864,-1916.0
865,1768.0
866,360.0
867,-4588.0
868,3588.0
869,1516.0
870,2596.0
871,1772.0
872,-2724.0
873,1024.0
874,968.0
875,-1552.0
876,3344.0
877,-5268.0
878,508.0
879,3272.0
880,2404.0
881,2216.0
882,-2568.0
883,-1436.0
884,3904.0
885,-3204.0
886,812.0
887,604.0
888,-4376.0
889,3152.0
890,1672.0
891,2092.0
892,1640.0
893,-2464.0
894,788.0
895,1616.0
896,-1604.0
897,2880.0
898,-4896.0
899,336.0
900,3912.0
901,1636.0
902,1928.0
903,-2208.0
904,-1500.0
905,4144.0
906,-2552.0
907,3000.0
908,-3720.0
909,-1280.0
910,5364.0
911,2328.0
912,1424.0
913,1360.0
914,-2488.0
915,1136.0
916,1628.0
917,-1040.0
918,1792.0
919,-3932.0
920,476.0
921,4312.0
922,300.0
923,1568.0
924,-1800.0
925,-836.0
926,3728.0
927,-1516.0
928,1768.0
929,-2680.0
930,-980.0
931,5048.0
932,-220.0
933,1820.0
934,1156.0
935,-2316.0
936,872.0
937,2256.0
938,-1080.0
939,1124.0
940,-2956.0
941,116.0
942,4776.0
943,-624.0
944,1704.0
945,-1668.0
946,-216.0
947,3748.0
948,-900.0
949,480.0
950,-1500.0
951,-1364.0
952,4944.0
953,-568.0
954,1744.0
955,1168.0
956,-1912.0
957,880.0
958,2816.0
959,-956.0
960,628.0
961,-2376.0
962,-288.0
963,4880.0
964,-776.0
965,1688.0
966,-1536.0
967,-412.0
968,4160.0
969,-492.0
970,-304.0
971,-704.0
972,-2004.0
973,640.0
974,3992.0
975,-352.0
976,1524.0
977,-2116.0
978,668.0
979,3312.0
980,-736.0
981,256.0
982,-1656.0
983,-1188.0
984,5140.0
985,-1172.0
986,1792.0
987,-1136.0
988,-672.0
989,4296.0
990,-396.0
991,-600.0
992,548.0
993,-2452.0
994,-240.0
995,4672.0
996,-832.0
997,1640.0
998,-2076.0
999,40.0
1000,4460.0
1001,-672.0
1002,-252.0
1003,-988.0
1004,-1844.0
1005,4708.0
1006,-1040.0
1007,1980.0
1008,-680.0
1009,-1100.0
1010,1032.0
1011,3548.0
1012,-796.0
1013,576.0
1014,-1760.0
1015,-1184.0
1016,4744.0
1017,-1296.0
1018,2028.0
1019,-1512.0
1020,-516.0
1021,4700.0
1022,-700.0
1023,-32.0
1024,-304.0
1025,-2188.0
1026,3760.0
1027,-836.0
1028,1864.0
1029,152.0
1030,-2156.0
1031,-100.0
1032,4968.0
1033,-1164.0
1034,976.0
1035,-1096.0
1036,-1964.0
1037,4484.0
1038,-1680.0
1039,2568.0
1040,-864.0
1041,-1720.0
1042,4288.0
1043,184.0
1044,404.0
1045,344.0
1046,-2464.0
1047,2676.0
1048,-928.0
1049,1860.0
1050,2888.0
1051,-2084.0
1052,-1448.0
1053,5296.0
1054,-892.0
1055,1568.0
1056,-596.0
1057,-2436.0
1058,3580.0
1059,-1640.0
1060,2380.0
1061,368.0
1062,-2692.0
1063,2808.0
1064,1504.0
1065,892.0
1066,980.0
1067,-2192.0
1068,508.0
1069,-152.0
1070,-2028.0
1071,3084.0
1072,-788.0
1073,-2568.0
1074,4428.0
1075,556.0
1076,2312.0
1077,228.0
1078,-2408.0
1079,1828.0
1080,-1524.0
1081,1740.0
1082,2164.0
1083,-3996.0
1084,804.0
1085,3484.0
1086,884.0
1087,2236.0
1088,-2172.0
1089,-1620.0
1090,1260.0
1091,-528.0
1092,2516.0
1093,840.0
1094,-3692.0
1095,2976.0
1096,1684.0
1097,2412.0
1098,1120.0
1099,-2228.0
1100,-100.0
1101,-104.0
1102,456.0
1103,3684.0
1104,-4740.0
1105,-376.0
1106,4560.0
1107,1260.0
1108,2720.0
1109,-2076.0
1110,-2400.0
1111,2516.0
1112,-2008.0
1113,4040.0
1114,-3196.0
1115,-2924.0
1116,1356.0
1117,2900.0
1118,2320.0
1119,2220.0
1120,-2484.0
1121,-1748.0
1122,1688.0
1123,-1664.0
1124,4596.0
1125,-4912.0
1126,-1904.0
1127,5288.0
1128,1536.0
1129,2956.0
1130,-1724.0
1131,-2708.0
1132,3248.0
1133,-2876.0
1134,3792.0
1135,-1776.0
1136,-3864.0
1137,5300.0
1138,1276.0
1139,2968.0
1140,568.0
1141,-2508.0
1142,1824.0
1143,-1092.0
1144,656.0
1145,4512.0
1146,-4152.0
1147,-3004.0
1148,5740.0
1149,1692.0
1150,2804.0
1151,-856.0
1152,-2528.0
1153,3564.0
1154,-2488.0
1155,2544.0
1156,-124.0
1157,-4512.0
1158,4240.0
1159,1396.0
1160,2888.0
1161,1340.0
1162,-2684.0
1163,1456.0
1164,104.0
1165,-860.0
1166,3532.0
1167,-5700.0
1168,924.0
1169,5500.0
1170,1488.0
1171,2492.0
1172,64.0
1173,-2508.0
1174,3540.0
1175,-1440.0
1176,1396.0
1177,792.0
1178,-4740.0
1179,3492.0
1180,1472.0
1181,2572.0
1182,1844.0
1183,-2768.0
1184,808.0
1185,1128.0
1186,-1736.0
1187,3796.0
1188,-5564.0
1189,-60.0
1190,5248.0
1191,1384.0
1192,2208.0
1193,560.0
1194,-2560.0
1195,3272.0
1196,-764.0
1197,528.0
1198,1068.0
1199,-4720.0
1200,2740.0
1201,2088.0
1202,2172.0
1203,1844.0
1204,-2832.0
1205,296.0
1206,2204.0
1207,-2116.0
1208,3252.0
1209,-4956.0
1210,-184.0
1211,4168.0
1212,1136.0
1213,1784.0
1214,456.0
1215,-2572.0
1216,3312.0
1217,-236.0
1218,116.0
1219,944.0
1220,-4320.0
1221,2308.0
1222,2768.0
1223,1420.0
1224,1332.0
1225,-2352.0
1226,616.0
1227,2040.0
1228,-1248.0
1229,1900.0
1230,-3892.0
1231,52.0
1232,4700.0
1233,1188.0
1234,1540.0
1235,220.0
1236,-2152.0
1237,2840.0
1238,276.0
1239,-80.0
1240,424.0
1241,-3308.0
1242,1760.0
1243,3124.0
1244,424.0
1245,1196.0
1246,-2288.0
1247,1096.0
1248,2240.0
1249,-876.0
1250,1204.0
1251,-2816.0
1252,-304.0
1253,3336.0
1254,1236.0
1255,1180.0
1256,280.0
1257,-2068.0
1258,2600.0
1259,920.0
1260,-812.0
1261,696.0
1262,-2804.0
1263,1144.0
1264,3492.0
1265,24.0
1266,1188.0
1267,-1864.0
1268,528.0
1269,3072.0
1270,-772.0
1271,-624.0
1272,292.0
1273,-2784.0
1274,2652.0
1275,1756.0
1276,880.0
1277,504.0
1278,-1924.0
1279,2176.0
1280,1684.0
1281,-696.0
1282,716.0
1283,-2844.0
1284,428.0
1285,4332.0
1286,-716.0
1287,1612.0
1288,-1832.0
1289,332.0
1290,3344.0
1291,424.0
1292,-852.0
1293,504.0
1294,-2876.0
1295,1732.0
1296,2720.0
1297,336.0
1298,968.0
1299,-2012.0
1300,1744.0
1301,2192.0
1302,-972.0
1303,576.0
1304,-2208.0
1305,-452.0
1306,4940.0
1307,-1204.0
1308,1264.0
1309,360.0
1310,-1876.0
1311,2792.0
1312,1404.0
1313,-828.0
1314,652.0
1315,-2472.0
1316,532.0
1317,3760.0
1318,-340.0
1319,1532.0
1320,-2376.0
1321,976.0
1322,3820.0
1323,-912.0
1324,204.0
1325,-1540.0
1326,-1364.0
1327,1844.0
1328,1576.0
1329,828.0
1330,952.0
1331,-2244.0
1332,1888.0
1333,2684.0
1334,-1088.0
1335,716.0
1336,-2092.0
1337,-640.0
1338,4420.0
1339,-1048.0
1340,2236.0
1341,-2284.0
1342,-148.0
1343,4832.0
1344,-872.0
1345,644.0
1346,-848.0
1347,-2492.0
1348,696.0
1349,1908.0
1350,520.0
1351,1840.0
1352,-2652.0
1353,236.0
1354,4804.0
1355,-1124.0
1356,1044.0
1357,-1480.0
1358,-1540.0
1359,4120.0
1360,-1508.0
1361,2488.0
1362,-1572.0
1363,-1328.0
1364,4904.0
1365,-688.0
1366,1288.0
1367,-200.0
1368,-2484.0
1369,3488.0
1370,-1676.0
