,0
0,13872.0
1,-17032.0
2,-17708.0
3,-16952.0
4,-19356.0
5,-13548.0
6,-16228.0
7,-16648.0
8,-17380.0
9,-18884.0
10,-15272.0
11,-18376.0
12,-16792.0
13,-17840.0
14,-19336.0
15,-11556.0
16,-18588.0
17,-15680.0
18,-17396.0
19,-19428.0
20,-13896.0
21,-16948.0
22,-17516.0
23,-16600.0
24,-20400.0
25,-13840.0
26,-15692.0
27,-17296.0
28,-16588.0
29,-18796.0
30,-15980.0
31,-14464.0
32,-18776.0
33,-15828.0
34,-19768.0
35,-16804.0
36,-11960.0
37,-19552.0
38,-15800.0
39,-17592.0
40,-17968.0
41,-12552.0
42,-20136.0
43,-15548.0
44,-18748.0
45,-19748.0
46,-10176.0
47,-20204.0
48,-15360.0
49,-16624.0
50,-19656.0
51,-13256.0
52,-18940.0
53,-15976.0
54,-17504.0
55,-21380.0
56,-11880.0
57,-17100.0
58,-16516.0
59,-15772.0
60,-20316.0
61,-14360.0
62,-15340.0
63,-17980.0
64,-16124.0
65,-20328.0
66,-15980.0
67,-11924.0
68,-19992.0
69,-15532.0
70,-18728.0
71,-17000.0
72,-12212.0
73,-20960.0
74,-15268.0
75,-18760.0
76,-20388.0
77,-9296.0
78,-21164.0
79,-15060.0
80,-15916.0
81,-19668.0
82,-11828.0
83,-21040.0
84,-15688.0
85,-19844.0
86,-17840.0
87,-10076.0
88,-21484.0
89,-15340.0
90,-17352.0
91,-17836.0
92,-11848.0
93,-21892.0
94,-15100.0
95,-18160.0
96,-21680.0
97,-9444.0
98,-20940.0
99,-15568.0
100,-15652.0
101,-20668.0
102,-11644.0
103,-20080.0
104,-15124.0
105,-17024.0
106,-22228.0
107,-11508.0
108,-15616.0
109,-17524.0
110,-15600.0
111,-20616.0
112,-13536.0
113,-15632.0
114,-18648.0
115,-16008.0
116,-20152.0
117,-17060.0
118,-9884.0
119,-22028.0
120,-15804.0
121,-17504.0
122,-17040.0
123,-11616.0
124,-21952.0
125,-15036.0
126,-17800.0
127,-21640.0
128,-8440.0
129,-22028.0
130,-15156.0
131,-15692.0
132,-20584.0
133,-10408.0
134,-21808.0
135,-14648.0
136,-17236.0
137,-23012.0
138,-10604.0
139,-17132.0
140,-16876.0
141,-15840.0
142,-21296.0
143,-11816.0
144,-18168.0
145,-16452.0
146,-16580.0
147,-21072.0
148,-15016.0
149,-11216.0
150,-20800.0
151,-15960.0
152,-18856.0
153,-15252.0
154,-13412.0
155,-20608.0
156,-15548.0
157,-18556.0
158,-20188.0
159,-8612.0
160,-22912.0
161,-14964.0
162,-16544.0
163,-19124.0
164,-10552.0
165,-22736.0
166,-14300.0
167,-20364.0
168,-16408.0
169,-10512.0
170,-21808.0
171,-15152.0
172,-18356.0
173,-16344.0
174,-12240.0
175,-21092.0
